OBJECTID,GEOID10,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
664,06037402001,931,1586,1427400.000000000000000,8.885321617126465,10.282716751098633,1.397395133972168,9.668384163557056,0.284047321046249,15334.057283401489258
665,06037400404,932,5062,4555800.000000000000000,6.177002429962158,9.627306938171387,3.450304508209229,8.331821473489773,0.973051353738916,42175.680298805236816
666,06037400207,933,3758,3382200.000000000000000,7.732990741729736,10.095619201660156,2.362628459930420,8.718738491957717,0.555404461222675,32765.019252777099609
667,06037531504,934,562,505800.000000000000000,10.779286384582520,11.422438621520996,0.643152236938477,11.145097630728182,0.146793408354761,6263.544868469238281
668,06037531503,935,1198,1078200.000000000000000,10.602614402770996,11.502160072326660,0.899545669555664,11.073107845198132,0.164267246828970,13265.583198547363281
669,06037206031,936,5155,4639500.000000000000000,11.058568954467773,12.129647254943848,1.071078300476074,11.590839765791056,0.226129333807136,59750.778992652893066
670,06037186301,937,1267,1140300.000000000000000,9.648441314697266,11.915170669555664,2.266729354858398,11.201591666326244,0.448648748983828,14192.416641235351562
671,06037183104,938,753,677700.000000000000000,9.012286186218262,10.463581085205078,1.451294898986816,9.825922767162956,0.324974128744470,7398.919843673706055
672,06037311801,939,617,555300.000000000000000,10.410188674926758,11.167407989501953,0.757219314575195,10.846983821504120,0.200574186112460,6692.589017868041992
673,06037980028,940,14913,13421700.000000000000000,8.317376136779785,10.122240066528320,1.804863929748535,9.334849496566576,0.334290642343552,139210.610542297363281
674,06037980026,941,2959,2663100.000000000000000,5.655596733093262,8.015069007873535,2.359472274780273,6.396457120186978,0.530789655642577,18927.116618633270264
675,06037408505,942,2200,1980000.000000000000000,8.469936370849609,10.253665924072266,1.783729553222656,9.154016656442122,0.379686684309497,20138.836644172668457
676,06037408504,943,1558,1402200.000000000000000,8.470869064331055,9.696622848510742,1.225753784179688,9.046883683455619,0.305638248963343,14095.044778823852539
677,06037406701,944,1051,945900.000000000000000,9.301198959350586,9.695121765136719,0.393922805786133,9.423284016145512,0.074729925133474,9903.871500968933105
678,06037408141,945,1085,976500.000000000000000,8.577408790588379,9.928685188293457,1.351276397705078,9.366218754992508,0.227024053643846,10162.347349166870117
679,06037408140,946,882,793800.000000000000000,8.382438659667969,9.588444709777832,1.206006050109863,9.230863825263890,0.280068778096294,8141.621893882751465
680,06037408005,947,2294,2064600.000000000000000,8.253289222717285,10.790731430053711,2.537442207336426,9.615858546525578,0.462325015274396,22058.779505729675293
681,06037407802,948,3211,2889900.000000000000000,8.847166061401367,11.185701370239258,2.338535308837891,9.987305254774352,0.664168141178415,32069.237173080444336
682,06037183103,949,670,603000.000000000000000,9.745316505432129,10.878312110900879,1.132995605468750,10.164119282053477,0.205316351402519,6809.959918975830078
683,06037127805,950,675,607500.000000000000000,8.978796005249023,9.517244338989258,0.538448333740234,9.303044597484448,0.126897823716452,6279.555103302001953
684,06037127605,951,714,642600.000000000000000,8.160571098327637,8.647554397583008,0.486983299255371,8.415804404838413,0.098720135249079,6008.884345054626465
685,06037125401,952,441,396900.000000000000000,10.446594238281250,11.015644073486328,0.569049835205078,10.721112201543622,0.139260660137018,4728.010480880737305
686,06037122122,953,1093,983700.000000000000000,9.479203224182129,10.102684020996094,0.623480796813965,9.824733318807004,0.162080610918541,10738.433517456054688
687,06037120105,954,602,541800.000000000000000,9.098949432373047,9.372179031372070,0.273229598999023,9.185954855922052,0.059641492661664,5529.944823265075684
688,06037115103,955,1712,1540800.000000000000000,8.248321533203125,8.845466613769531,0.597145080566406,8.508779012154196,0.127960046601268,14567.029668807983398
689,06037113235,956,568,511200.000000000000000,7.417202472686768,7.881336212158203,0.464133739471436,7.695611606181507,0.091561359549243,4371.107392311096191
690,06037320202,957,1793,1613700.000000000000000,8.152958869934082,8.482797622680664,0.329838752746582,8.317216824235294,0.078515775660091,14912.769765853881836
691,06037980025,958,3056,2750400.000000000000000,8.672795295715332,10.845509529113770,2.172714233398438,10.138320568968489,0.461710934297378,30982.707658767700195
692,06037980024,959,8099,7289100.000000000000000,7.403084278106689,9.415513992309570,2.012429714202881,8.384610984219139,0.502456317902612,67906.964361190795898
693,06037980023,960,4261,3834900.000000000000000,6.164668083190918,8.544095039367676,2.379426956176758,7.485170067153999,0.332858772864885,31894.309656143188477
694,06037980022,961,5029,4526100.000000000000000,7.051073551177979,8.666295051574707,1.615221500396729,7.955105293339919,0.448643355627732,40006.224520206451416
695,06037980021,962,5516,4964400.000000000000000,7.351665496826172,9.760273933410645,2.408608436584473,8.359910654364677,0.397414362864350,46113.267169475555420
696,06037980020,963,3175,2857500.000000000000000,8.273182868957520,12.063650131225586,3.790467262268066,9.572369880075529,0.779255144585760,30392.274369239807129
697,06037407801,964,1194,1074600.000000000000000,9.072344779968262,10.303242683410645,1.230897903442383,9.472809046357121,0.278355880188948,11310.534001350402832
698,06037407602,965,1039,935100.000000000000000,8.914563179016113,9.955231666564941,1.040668487548828,9.270222081945308,0.201080052790224,9631.760743141174316
699,06037407601,966,869,782100.000000000000000,8.957236289978027,9.350192070007324,0.392955780029297,9.205852318688009,0.092902608728318,7999.885664939880371
700,06037407502,967,1157,1041300.000000000000000,8.596800804138184,9.464847564697266,0.868046760559082,8.943527761573099,0.182146467571458,10347.661620140075684
701,06037407501,968,1257,1131300.000000000000000,8.991043090820312,9.491812705993652,0.500769615173340,9.318063202602293,0.118006996116114,11712.805445671081543
702,06037406902,969,1113,1001700.000000000000000,8.969293594360352,9.692828178405762,0.723534584045410,9.418071540325265,0.132384311426839,10482.313624382019043
703,06037406901,970,1067,960300.000000000000000,8.932197570800781,10.340508460998535,1.408310890197754,9.903753072386493,0.204662080411894,10567.304528236389160
704,06037701402,971,942,847800.000000000000000,9.222306251525879,9.776750564575195,0.554444313049316,9.585073838568038,0.105749965973272,9029.139555931091309
705,06037320201,972,1020,918000.000000000000000,8.248640060424805,8.689200401306152,0.440560340881348,8.456408487581740,0.108132486898492,8625.536657333374023
706,06037310602,973,991,891900.000000000000000,9.842131614685059,10.777728080749512,0.935596466064453,10.246536379986406,0.256350839120649,10154.317552566528320
707,06037310601,974,1022,919800.000000000000000,10.162590026855469,11.098847389221191,0.936257362365723,10.823987764854953,0.180906879175727,11062.115495681762695
708,06037310501,975,2183,1964700.000000000000000,10.258017539978027,11.357822418212891,1.099804878234863,10.970389940626186,0.235077288360840,23948.361240386962891
709,06037310202,976,1016,914400.000000000000000,9.365199089050293,10.313407897949219,0.948208808898926,9.904186958403098,0.209453343118636,10062.653949737548828
710,06037310201,977,1222,1099800.000000000000000,8.989344596862793,10.103799819946289,1.114455223083496,9.536495712111703,0.205392291138263,11653.597760200500488
711,06037302504,978,421,378900.000000000000000,10.296829223632812,10.909050941467285,0.612221717834473,10.642519026640759,0.165920010081201,4480.500510215759277
712,06037302503,979,361,324900.000000000000000,10.571928024291992,10.892460823059082,0.320532798767090,10.757497261765922,0.086677493613588,3883.456511497497559
713,06037302401,980,1526,1373400.000000000000000,10.564356803894043,10.951789855957031,0.387433052062988,10.774867324029165,0.092644966660263,16442.447536468505859
714,06037980015,981,3474,3126600.000000000000000,8.211040496826172,10.871588706970215,2.660548210144043,9.014972085573925,0.669836331370673,31318.013025283813477
715,06037430902,982,1237,1113300.000000000000000,9.661684036254883,10.492793083190918,0.831109046936035,10.044050605237340,0.186035243790922,12424.490598678588867
716,06037430901,983,1277,1149300.000000000000000,9.262829780578613,10.115939140319824,0.853109359741211,9.786137000601462,0.230556654805360,12496.896949768066406
717,06037408724,984,592,532800.000000000000000,8.345737457275391,9.427881240844727,1.082143783569336,9.007330174381668,0.308677673042892,5332.339463233947754
718,06037408723,985,701,630900.000000000000000,8.181875228881836,9.451418876647949,1.269543647766113,8.930439423902568,0.382452077069700,6260.238036155700684
719,06037408630,986,705,634500.000000000000000,9.518232345581055,9.905702590942383,0.387470245361328,9.705685280062628,0.090404369724680,6842.508122444152832
720,06037408139,987,870,783000.000000000000000,8.828490257263184,9.995171546936035,1.166681289672852,9.325662952730026,0.334326829575695,8113.326768875122070
721,06037408138,988,860,774000.000000000000000,8.769182205200195,10.481088638305664,1.711906433105469,9.738114673037861,0.348572940938099,8374.778618812561035
722,06037701304,989,2342,2107800.000000000000000,8.841323852539062,9.919953346252441,1.078629493713379,9.303641607576104,0.262246370322657,21789.128644943237305
723,06037700802,990,776,698400.000000000000000,10.490839958190918,10.893513679504395,0.402673721313477,10.713010999345288,0.083331405685974,8313.296535491943359
724,06037700801,991,1618,1456200.000000000000000,10.149246215820312,11.182690620422363,1.033444404602051,10.653644343683835,0.259305530150326,17237.596548080444336
725,06037700502,992,557,501300.000000000000000,10.585139274597168,10.963333129882812,0.378193855285645,10.779977786476779,0.080994495755900,6004.447627067565918
726,06037700501,993,680,612000.000000000000000,10.557118415832520,11.219194412231445,0.662075996398926,10.842315457848942,0.170131912824589,7372.774511337280273
727,06037700101,994,759,683100.000000000000000,10.863982200622559,11.648018836975098,0.784036636352539,11.265631973507848,0.193329270214750,8550.614667892456055
728,06037302004,995,385,346500.000000000000000,10.765865325927734,11.293257713317871,0.527392387390137,11.062520141106146,0.148618632953567,4259.070254325866699
729,06037302003,996,256,230400.000000000000000,10.675481796264648,11.123977661132812,0.448495864868164,10.801314473152161,0.095134990307913,2765.136505126953125
730,06037301802,997,531,477900.000000000000000,10.548589706420898,10.808966636657715,0.260376930236816,10.655452814479332,0.051118188879663,5658.045444488525391
731,06037301801,998,736,662400.000000000000000,10.716325759887695,11.113590240478516,0.397264480590820,10.924808062936949,0.069835243536179,8040.658734321594238
732,06037503106,999,1041,936900.000000000000000,9.013616561889648,9.419500350952148,0.405883789062500,9.247648548782157,0.050561068833164,9626.802139282226562
733,06037503105,1000,1238,1114200.000000000000000,8.989912033081055,10.465951919555664,1.476039886474609,9.562893003947515,0.370520954250928,11838.861538887023926
734,06037503103,1001,1222,1099800.000000000000000,8.356060981750488,10.435182571411133,2.079121589660645,9.026868049915020,0.447954379389026,11030.832756996154785
735,06037502801,1002,2394,2154600.000000000000000,9.093807220458984,10.079975128173828,0.986167907714844,9.539589136963400,0.253464957695514,22837.776393890380859
736,06037502005,1003,1173,1055700.000000000000000,8.473743438720703,8.976414680480957,0.502671241760254,8.679050281326282,0.108041282849631,10180.525979995727539
737,06037502004,1004,1487,1338300.000000000000000,8.801887512207031,9.667818069458008,0.865930557250977,9.163986776206986,0.199745768158409,13626.848336219787598
738,06037408137,1005,925,832500.000000000000000,8.359658241271973,9.928465843200684,1.568807601928711,9.343624838751715,0.312110461780425,8642.852975845336914
739,06037408136,1006,1128,1015200.000000000000000,8.107412338256836,9.433300018310547,1.325887680053711,8.881940631156272,0.303989149405695,10018.829031944274902
740,06037408006,1007,2036,1832400.000000000000000,8.973466873168945,10.070405006408691,1.096938133239746,9.578768299698595,0.199252815294870,19502.372258186340332
741,06037408004,1008,625,562500.000000000000000,9.048393249511719,10.195803642272949,1.147410392761230,9.928693270874023,0.185163874021123,6205.433294296264648
742,06037404503,1009,737,663300.000000000000000,9.091876029968262,9.387340545654297,0.295464515686035,9.262021221331697,0.069552415637853,6826.109640121459961
743,06037402406,1010,1272,1144800.000000000000000,8.931166648864746,9.878405570983887,0.947238922119141,9.392713041425502,0.262017058755495,11947.530988693237305
744,06037670326,1012,3079,2771100.000000000000000,5.914142608642578,7.830749511718750,1.916606903076172,6.644257760117603,0.509148700086955,20457.669643402099609
745,06037670324,1013,5307,4776300.000000000000000,5.979311466217041,8.642688751220703,2.663377285003662,7.619070715299541,0.664035334223524,40434.408286094665527
746,06037651402,1014,2032,1828800.000000000000000,7.724937915802002,8.654427528381348,0.929489612579346,8.222378959101954,0.205450551087943,16707.874044895172119
747,06037651401,1015,960,864000.000000000000000,7.434523105621338,8.564038276672363,1.129515171051025,8.094582906365394,0.306574800631478,7770.799590110778809
748,06037651304,1016,1655,1489500.000000000000000,6.975239276885986,8.966070175170898,1.990830898284912,8.102325256785598,0.504962461496126,13409.348299980163574
749,06037552002,1017,799,719100.000000000000000,8.576280593872070,9.424976348876953,0.848695755004883,8.995324252991564,0.205388072525254,7187.264078140258789
750,06037552001,1018,863,776700.000000000000000,8.487287521362305,9.099358558654785,0.612071037292480,8.819325587426249,0.178442831298395,7611.077981948852539
751,06037502003,1019,714,642600.000000000000000,8.836918830871582,9.067498207092285,0.230579376220703,8.958235703262629,0.033708329610793,6396.180292129516602
752,06037501804,1020,610,549000.000000000000000,8.659365653991699,9.191741943359375,0.532376289367676,8.942290412402544,0.157278808777357,5454.797151565551758
753,06037501803,1021,638,574200.000000000000000,8.665383338928223,9.028288841247559,0.362905502319336,8.926717635606149,0.094017390737176,5695.245851516723633
754,06037108201,1022,1864,1677600.000000000000000,6.924794673919678,8.554997444152832,1.630202770233154,7.952516877855865,0.438189634088616,14823.491460323333740
755,06037104822,1023,668,601200.000000000000000,9.214987754821777,9.475279808044434,0.260292053222656,9.361296916436292,0.046683164914497,6253.346340179443359
756,06037104403,1024,766,689400.000000000000000,8.962717056274414,9.427854537963867,0.465137481689453,9.230856132258323,0.142218739433045,7070.835797309875488
757,06037278001,1025,1825,1642500.000000000000000,9.247477531433105,9.824085235595703,0.576607704162598,9.521575967449031,0.148937806420684,17376.876140594482422
758,06037265202,1026,633,569700.000000000000000,9.172654151916504,10.549992561340332,1.377338409423828,9.737805423766703,0.355288011276412,6164.030833244323730
759,06037264102,1027,440,396000.000000000000000,9.109230995178223,10.311746597290039,1.202515602111816,9.701289512894370,0.328837860368724,4268.567385673522949
760,06037800203,1030,8562,7705800.000000000000000,6.453794956207275,9.241186141967773,2.787391185760498,7.802023902058574,0.432590879126985,66800.928649425506592
761,06037700102,1031,541,486900.000000000000000,10.764286041259766,11.293690681457520,0.529404640197754,10.956322142905977,0.125996376949099,5927.370279312133789
762,06037551502,1033,1222,1099800.000000000000000,6.950088977813721,8.448628425598145,1.498539447784424,7.821557020399652,0.361641068865638,9557.942678928375244
763,06037551501,1034,1631,1467900.000000000000000,7.548001766204834,8.843255043029785,1.295253276824951,8.074949562732316,0.286145085358119,13170.242736816406250
764,06037551402,1035,1285,1156500.000000000000000,8.315364837646484,9.090069770812988,0.774704933166504,8.799520656570850,0.206475666118581,11307.384043693542480
765,06037551401,1036,816,734400.000000000000000,8.137790679931641,9.668711662292480,1.530920982360840,8.903939785910588,0.334597456769188,7265.614865303039551
766,06037551102,1037,1883,1694700.000000000000000,8.541953086853027,9.358867645263672,0.816914558410645,9.051520008263408,0.128504245666720,17044.012175559997559
767,06037551101,1038,1868,1681200.000000000000000,8.471123695373535,9.218646049499512,0.747522354125977,8.801328997540525,0.138672951019755,16440.882567405700684
768,06037550902,1039,1071,963900.000000000000000,9.067359924316406,9.605173110961914,0.537813186645508,9.409621177267294,0.094401485059155,10077.704280853271484
769,06037550901,1040,1254,1128600.000000000000000,8.997524261474609,9.462025642395020,0.464501380920410,9.175542011595608,0.076910681731157,11506.129682540893555
770,06037262704,1041,2219,1997100.000000000000000,7.874890804290771,9.211726188659668,1.336835384368896,8.631026204828208,0.254035504059846,19152.247148513793945
771,06037240401,1042,745,670500.000000000000000,10.656545639038086,11.318026542663574,0.661480903625488,10.942861702938208,0.235705576298582,8152.431968688964844
772,06037237102,1043,476,428400.000000000000000,11.307883262634277,11.767405509948730,0.459522247314453,11.638780042904767,0.159931009166902,5540.059300422668457
773,06037211704,1044,196,176400.000000000000000,10.775614738464355,10.960665702819824,0.185050964355469,10.856154544012886,0.044603888650735,2127.806290626525879
774,06037211122,1045,397,357300.000000000000000,11.078347206115723,11.359656333923340,0.281309127807617,11.230237276187772,0.073262904534699,4458.404198646545410
775,06037207103,1046,353,317700.000000000000000,11.086301803588867,11.365128517150879,0.278826713562012,11.222282361038683,0.043483594251582,3961.465673446655273
776,06037194101,1047,2803,2522700.000000000000000,8.501820564270020,11.519734382629395,3.017913818359375,10.044959838586836,0.725095534719913,28156.022427558898926
777,06037192001,1048,590,531000.000000000000000,10.748411178588867,11.126251220703125,0.377840042114258,11.009489318071786,0.085861459571426,6495.598697662353516
778,06037190202,1049,241,216900.000000000000000,10.916107177734375,11.400867462158203,0.484760284423828,11.088237137220707,0.128144478171584,2672.265150070190430
779,06037189903,1050,91,81900.000000000000000,10.763786315917969,11.185858726501465,0.422072410583496,10.971088933420706,0.100123858932896,998.369092941284180
780,06037143604,1051,580,522000.000000000000000,10.173197746276855,11.154021263122559,0.980823516845703,10.716154583569232,0.214881964967148,6215.369658470153809
781,06037141101,1052,835,751500.000000000000000,9.828930854797363,10.663497924804688,0.834567070007324,10.288035712556210,0.248300831547317,8590.509819984436035
782,06037534803,1053,690,621000.000000000000000,10.897910118103027,11.183903694152832,0.285993576049805,11.055954125998676,0.071506981595347,7628.608346939086914
783,06037533902,1054,845,760500.000000000000000,9.932904243469238,10.810933113098145,0.878028869628906,10.504139158711631,0.200964886361769,8875.997589111328125
784,06037534802,1055,441,396900.000000000000000,10.853376388549805,11.119973182678223,0.266596794128418,10.997240174654660,0.057281413573340,4849.782917022705078
785,06037534406,1056,430,387000.000000000000000,10.242840766906738,11.075443267822266,0.832602500915527,10.641246414184570,0.205046966215577,4575.735958099365234
786,06037534405,1057,592,532800.000000000000000,10.344271659851074,11.282610893249512,0.938339233398438,10.859573636506054,0.211399123708141,6428.867592811584473
787,06037533703,1058,905,814500.000000000000000,10.822066307067871,11.669180870056152,0.847114562988281,11.267735905937068,0.225062456088486,10197.300994873046875
788,06037533403,1059,528,475200.000000000000000,10.957861900329590,11.303113937377930,0.345252037048340,11.138521933194363,0.075919310660741,5881.139580726623535
789,06037533402,1060,541,486900.000000000000000,9.915674209594727,11.143353462219238,1.227679252624512,10.706396450176697,0.319439625351894,5792.160479545593262
790,06037533300,1061,386,347400.000000000000000,8.962616920471191,10.142776489257812,1.180159568786621,9.528269943178008,0.285451746956619,3677.912198066711426
791,06037310100,1062,7014,6312600.000000000000000,7.007212638854980,10.836652755737305,3.829440116882324,8.638526879928715,0.629446325156852,60590.627535820007324
792,06037113422,1063,1709,1538100.000000000000000,8.177282333374023,8.562966346740723,0.385684013366699,8.405531499872716,0.070867340435531,14365.053333282470703
793,06037503602,1064,3675,3307500.000000000000000,8.224587440490723,9.585526466369629,1.360939025878906,9.057047682522105,0.362895429567963,33284.650233268737793
794,06037502302,1065,842,757800.000000000000000,9.448687553405762,9.736180305480957,0.287492752075195,9.617430090054764,0.078988381976956,8097.876135826110840
795,06037502700,1066,7585,6826500.000000000000000,9.137093544006348,9.983930587768555,0.846837043762207,9.525850220330074,0.174890425518464,72253.573921203613281
796,06037502402,1067,968,871200.000000000000000,9.272136688232422,10.118152618408203,0.846015930175781,9.770176127922436,0.167781711208498,9457.530491828918457
797,06037543321,1068,5371,4833900.000000000000000,9.490668296813965,11.146222114562988,1.655553817749023,10.328019096162860,0.405318641066390,55471.790565490722656
798,06037541500,1069,892,802800.000000000000000,10.337298393249512,10.692227363586426,0.354928970336914,10.582722142138289,0.086560615605494,9439.788150787353516
799,06037550300,1070,2715,2443500.000000000000000,8.487168312072754,9.762879371643066,1.275711059570312,9.438458375597088,0.247550296258165,25625.414489746093750
800,06037542401,1071,1420,1278000.000000000000000,10.350323677062988,10.979964256286621,0.629640579223633,10.750319524550102,0.124495901399169,15265.453724861145020
801,06037543702,1072,1456,1310400.000000000000000,9.265614509582520,10.064684867858887,0.799070358276367,9.665565053840259,0.202827579053877,14073.062718391418457
802,06037541100,1073,1384,1245600.000000000000000,10.257566452026367,10.702071189880371,0.444504737854004,10.532089617211005,0.071554183737636,14576.412030220031738
803,06037405500,1074,2002,1801800.000000000000000,9.041915893554688,10.170423507690430,1.128507614135742,9.687766069894309,0.218665274471889,19394.907671928405762
804,06037405101,1075,1257,1131300.000000000000000,9.209203720092773,10.137255668640137,0.928051948547363,9.737736156466658,0.211005091479503,12240.334348678588867
805,06037206020,1076,910,819000.000000000000000,10.657333374023438,11.755352973937988,1.098019599914551,11.555492278507778,0.146833785456858,10515.497973442077637
806,06037206010,1077,1563,1406700.000000000000000,10.996445655822754,11.976305007934570,0.979859352111816,11.391344870349496,0.193049631498774,17804.672032356262207
807,06037207710,1078,1213,1091700.000000000000000,11.190500259399414,11.556685447692871,0.366185188293457,11.386537950489016,0.095723362234978,13811.870533943176270
808,06037207400,1079,928,835200.000000000000000,11.201623916625977,11.776066780090332,0.574442863464355,11.541011098129996,0.122760372721800,10710.058299064636230
809,06037206300,1080,685,616500.000000000000000,11.390037536621094,11.740653038024902,0.350615501403809,11.531224380270409,0.090413415930617,7898.888700485229492
810,06037208000,1081,1014,912600.000000000000000,10.913269996643066,11.531690597534180,0.618420600891113,11.296933898323857,0.140198743190495,11455.090972900390625
811,06037208610,1082,379,341100.000000000000000,10.835855484008789,11.298177719116211,0.462322235107422,11.078020943815286,0.136338707975370,4198.569937705993652
812,06037208620,1083,361,324900.000000000000000,10.843306541442871,11.252312660217285,0.409006118774414,11.013789937766965,0.112695406104305,3975.978167533874512
813,06037208710,1084,180,162000.000000000000000,11.052590370178223,11.413225173950195,0.360634803771973,11.251902029249404,0.093568687070958,2025.342365264892578
814,06037208902,1085,204,183600.000000000000000,11.010669708251953,11.242160797119141,0.231491088867188,11.110957342035631,0.067897988995392,2266.635297775268555
815,06037602600,1086,2185,1966500.000000000000000,10.203360557556152,10.686368942260742,0.483008384704590,10.417573155854878,0.080410790586286,22762.397345542907715
816,06037219800,1087,487,438300.000000000000000,10.261281967163086,11.089170455932617,0.827888488769531,10.664956394407049,0.279720545114221,5193.833764076232910
817,06037219010,1088,495,445500.000000000000000,10.179484367370605,10.366950035095215,0.187465667724609,10.279388972966357,0.051190337462304,5088.297541618347168
818,06037218900,1089,778,700200.000000000000000,10.275799751281738,11.061906814575195,0.786107063293457,10.731571807959392,0.242860852460412,8349.162866592407227
819,06037220100,1090,1074,966600.000000000000000,10.060700416564941,10.906818389892578,0.846117973327637,10.318248992081683,0.162734321550810,11081.799417495727539
820,06037219700,1091,1203,1082700.000000000000000,10.328835487365723,11.099452972412109,0.770617485046387,10.673234405263900,0.241098707888132,12839.900989532470703
821,06037221220,1092,738,664200.000000000000000,10.523021697998047,10.971913337707520,0.448891639709473,10.789274780407831,0.100020349460389,7962.484787940979004
822,06037219020,1093,804,723600.000000000000000,10.219493865966797,10.433221817016602,0.213727951049805,10.369436460940992,0.041748792816884,8337.026914596557617
823,06037221110,1094,260,234000.000000000000000,10.917176246643066,11.176115036010742,0.258938789367676,11.069743086741521,0.060004422496065,2878.133202552795410
824,06037221120,1095,361,324900.000000000000000,10.726501464843750,11.191207885742188,0.464706420898438,10.990922758783990,0.096680471242178,3967.723115921020508
825,06037221302,1096,506,455400.000000000000000,10.452519416809082,10.852006912231445,0.399487495422363,10.640362588784440,0.117295116283401,5384.023469924926758
826,06037221500,1097,421,378900.000000000000000,10.540158271789551,10.912311553955078,0.372153282165527,10.741490185119194,0.095742876417862,4522.167367935180664
827,06037221900,1098,438,394200.000000000000000,10.277411460876465,10.822320938110352,0.544909477233887,10.518192319565168,0.105089807762574,4606.968235969543457
828,06037221820,1099,228,205200.000000000000000,10.536816596984863,10.813978195190430,0.277161598205566,10.635943341673466,0.063558919244884,2424.995081901550293
829,06037221810,1100,323,290700.000000000000000,10.226468086242676,10.789954185485840,0.563486099243164,10.377661595772663,0.110447770516945,3351.984695434570312
830,06037222100,1101,528,475200.000000000000000,10.246231079101562,10.424091339111328,0.177860260009766,10.338131902795849,0.038560545080901,5458.533644676208496
831,06037222200,1102,533,479700.000000000000000,10.079106330871582,10.549390792846680,0.470284461975098,10.257017098045708,0.096823416530594,5466.990113258361816
832,06037222600,1103,750,675000.000000000000000,10.379287719726562,10.661873817443848,0.282586097717285,10.518686075846354,0.066927731122330,7889.014556884765625
833,06037536103,1104,1313,1181700.000000000000000,9.321433067321777,11.010099411010742,1.688666343688965,10.257508524846051,0.409534428876611,13468.108693122863770
834,06037533002,1105,540,486000.000000000000000,10.761651992797852,11.104642868041992,0.342990875244141,10.955712424384224,0.079388203387232,5916.084709167480469
835,06037480304,1106,493,443700.000000000000000,11.443520545959473,12.648804664611816,1.205284118652344,11.925470947977496,0.273057709661954,5879.257177352905273
836,06037125501,1107,507,456300.000000000000000,10.675700187683105,11.355839729309082,0.680139541625977,11.031058350963706,0.124753192953046,5592.746583938598633
837,06037125402,1108,738,664200.000000000000000,10.404027938842773,10.970015525817871,0.565987586975098,10.765688617055009,0.136161309175505,7945.078199386596680
838,06037123901,1109,1431,1287900.000000000000000,10.398008346557617,11.301501274108887,0.903492927551270,10.837773585636077,0.188204463169567,15508.854001045227051
839,06037121802,1110,1033,929700.000000000000000,9.397746086120605,9.803003311157227,0.405257225036621,9.622590913430995,0.076667089725493,9940.136413574218750
840,06037121801,1111,540,486000.000000000000000,9.434048652648926,9.952054977416992,0.518006324768066,9.760119282757794,0.146015871351945,5270.464412689208984
841,06037119202,1112,1023,920700.000000000000000,8.389628410339355,9.327239990234375,0.937611579895020,8.844552732749186,0.227694678594404,9047.977445602416992
842,06037119201,1113,1057,951300.000000000000000,8.665841102600098,9.193783760070801,0.527942657470703,8.908364715503993,0.140915436403080,9416.141504287719727
843,06037119002,1114,1761,1584900.000000000000000,8.753903388977051,9.547695159912109,0.793791770935059,9.254003321156455,0.201226891915082,16296.299848556518555
844,06037119001,1115,1151,1035900.000000000000000,9.039955139160156,9.622117042541504,0.582161903381348,9.309975496485997,0.190449383183620,10715.781796455383301
845,06037117202,1116,1934,1740600.000000000000000,8.472463607788086,9.265820503234863,0.793356895446777,8.804189475886947,0.217457386466269,17027.302446365356445
846,06037115404,1117,1068,961200.000000000000000,8.043935775756836,8.974267005920410,0.930331230163574,8.527621496929212,0.275237992252865,9107.499758720397949
847,06037115403,1118,785,706500.000000000000000,8.581579208374023,9.084750175476074,0.503170967102051,8.823914572843321,0.112986417194557,6926.772939682006836
848,06037104401,1120,744,669600.000000000000000,8.729211807250977,9.156726837158203,0.427515029907227,9.004322362202471,0.073733337675587,6699.215837478637695
849,06037104620,1121,589,530100.000000000000000,8.409962654113770,8.912961006164551,0.502998352050781,8.674412431053071,0.156915849077484,5109.228921890258789
850,06037104320,1122,1346,1211400.000000000000000,8.473791122436523,9.012761116027832,0.538969993591309,8.828223191611302,0.126930257295270,11882.788415908813477
851,06037530902,1123,599,539100.000000000000000,10.373504638671875,10.891286849975586,0.517782211303711,10.604982185045348,0.133732572877919,6352.384328842163086
852,06037530801,1124,829,746100.000000000000000,10.389079093933105,11.280075073242188,0.890995979309082,10.851054588474325,0.350996772263456,8995.524253845214844
853,06037530901,1125,501,450900.000000000000000,10.411412239074707,11.136433601379395,0.725021362304688,10.754114803915728,0.185845030743762,5387.811516761779785
854,06037531000,1126,999,899100.000000000000000,10.315912246704102,11.561313629150391,1.245401382446289,10.904069721997082,0.312239708889736,10893.165652275085449
855,06037531101,1127,739,665100.000000000000000,10.838718414306641,11.777121543884277,0.938403129577637,11.304715317866799,0.313330347302166,8354.184619903564453
856,06037531102,1128,528,475200.000000000000000,10.834149360656738,11.639365196228027,0.805215835571289,11.297966429681489,0.276989801552273,5965.326274871826172
857,06037531201,1129,622,559800.000000000000000,10.818068504333496,11.806393623352051,0.988325119018555,11.579966290587398,0.149681229887840,7202.739032745361328
858,06037531202,1130,486,437400.000000000000000,10.779513359069824,11.528591156005859,0.749077796936035,11.096554546199219,0.200920594803817,5392.925509452819824
859,06037482301,1131,913,821700.000000000000000,11.250761032104492,12.452823638916016,1.202062606811523,11.711568371750831,0.276363575807550,10692.661923408508301
860,06037481103,1132,1583,1424700.000000000000000,11.063580513000488,12.435513496398926,1.371932983398438,11.772789933451051,0.338684295700289,18636.326464653015137
